listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
PT-aldoarfoznevogilde-0000,pt,porto,aldoarfoznevogilde,"Aldoar, Foz do Douro e Nevogilde",freguesia,Apartamento T1,apartment,1,51,167218,3279,bati_habitable,EUR,nacional,86,4.26,41.16282,-8.61786,2025-Q4,porto/aldoarfoznevogilde | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0071,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,53,162233,3061,bati_habitable,EUR,nacional,65,4.68,41.18186,-8.60013,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0072,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,70,259002,3700,bati_habitable,EUR,nacional,71,4.52,41.16975,-8.62067,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0073,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,95,377527,3974,bati_habitable,EUR,estrangeiro,86,5.35,41.1536,-8.61118,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0074,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,76,256415,3374,bati_habitable,EUR,nacional,57,5.09,41.13588,-8.62408,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0075,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,53,186655,3522,bati_habitable,EUR,nacional,118,5.47,41.17159,-8.63661,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0076,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,100,394367,3944,bati_habitable,EUR,nacional,59,4.16,41.17149,-8.6151,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0077,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,129,713254,5529,bati_habitable,EUR,nacional,125,5.52,41.1688,-8.62725,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0078,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,50,176422,3528,bati_habitable,EUR,nacional,67,5.32,41.16449,-8.65056,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0079,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,90,293320,3259,bati_habitable,EUR,nacional,67,4.49,41.16221,-8.60983,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0080,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,101,308226,3052,bati_habitable,EUR,nacional,100,4.02,41.17815,-8.64905,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0081,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,49,162909,3325,bati_habitable,EUR,nacional,97,4.31,41.17848,-8.64327,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0082,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,97,255479,2634,bati_habitable,EUR,nacional,88,4.95,41.15753,-8.62976,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0083,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,73,226079,3097,bati_habitable,EUR,nacional,70,4.78,41.14896,-8.62388,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0084,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,49,152595,3114,bati_habitable,EUR,nacional,41,4.05,41.17529,-8.62824,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0085,pt,porto,paranhos,Paranhos,freguesia,Apartamento T4,apartment,4,133,359107,2700,bati_habitable,EUR,nacional,65,5.74,41.17696,-8.60909,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0086,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,91,416076,4572,bati_habitable,EUR,estrangeiro,55,4.51,41.18248,-8.62229,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0087,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,87,314168,3611,bati_habitable,EUR,nacional,64,3.99,41.15721,-8.62797,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0088,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,78,250425,3211,bati_habitable,EUR,nacional,65,5.19,41.15518,-8.62482,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0089,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,68,144786,2129,bati_habitable,EUR,nacional,101,5.14,41.1785,-8.60567,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0090,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,40,124622,3116,bati_habitable,EUR,nacional,72,4.88,41.14627,-8.61952,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0091,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,123,487444,3963,bati_habitable,EUR,nacional,42,4.52,41.17453,-8.60727,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0092,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,111,323785,2917,bati_habitable,EUR,nacional,110,4.77,41.15895,-8.60918,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0093,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,120,535150,4460,bati_habitable,EUR,nacional,86,5.0,41.17233,-8.62143,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0094,pt,porto,paranhos,Paranhos,freguesia,Apartamento T4,apartment,4,168,614035,3655,bati_habitable,EUR,nacional,65,5.44,41.16448,-8.65041,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0095,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,85,379892,4469,bati_habitable,EUR,estrangeiro,67,5.24,41.16058,-8.64659,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0096,pt,porto,paranhos,Paranhos,freguesia,Apartamento T4,apartment,4,167,457543,2740,bati_habitable,EUR,nacional,73,5.52,41.16509,-8.64071,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0097,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,118,477898,4050,bati_habitable,EUR,nacional,105,4.31,41.17608,-8.62798,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0098,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,56,183407,3275,bati_habitable,EUR,nacional,64,5.49,41.17827,-8.58983,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0099,pt,porto,paranhos,Paranhos,freguesia,Apartamento T4,apartment,4,177,451364,2550,bati_habitable,EUR,nacional,75,5.43,41.14299,-8.62607,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0100,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,169,725404,4292,bati_habitable,EUR,nacional,44,5.61,41.13225,-8.65395,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0101,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,61,174021,2853,bati_habitable,EUR,nacional,46,4.27,41.16526,-8.6275,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0102,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,61,324182,5314,bati_habitable,EUR,nacional,70,5.45,41.15497,-8.62542,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0103,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,45,137935,3065,bati_habitable,EUR,nacional,42,5.92,41.18431,-8.62098,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0104,pt,porto,paranhos,Paranhos,freguesia,Apartamento T4,apartment,4,150,373781,2492,bati_habitable,EUR,estrangeiro,78,5.71,41.16104,-8.6069,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0105,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,60,231761,3863,bati_habitable,EUR,estrangeiro,116,5.21,41.15279,-8.6493,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0106,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,48,168472,3510,bati_habitable,EUR,nacional,38,4.61,41.16207,-8.61706,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0107,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,55,237391,4316,bati_habitable,EUR,nacional,86,4.45,41.14884,-8.61934,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0108,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,71,269170,3791,bati_habitable,EUR,nacional,89,6.41,41.17123,-8.6322,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0109,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,106,245763,2319,bati_habitable,EUR,nacional,66,5.73,41.12063,-8.61241,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0110,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,52,197689,3802,bati_habitable,EUR,nacional,82,4.47,41.17103,-8.61058,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0111,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,93,242391,2606,bati_habitable,EUR,nacional,51,5.33,41.16898,-8.61999,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0112,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,54,188090,3483,bati_habitable,EUR,nacional,91,4.65,41.13957,-8.63638,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0113,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,89,332478,3736,bati_habitable,EUR,nacional,53,4.84,41.1577,-8.62266,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0114,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,57,217928,3823,bati_habitable,EUR,nacional,82,4.82,41.14648,-8.62455,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0115,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,131,515958,3939,bati_habitable,EUR,nacional,52,4.13,41.17883,-8.62162,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0116,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,59,229680,3893,bati_habitable,EUR,nacional,154,4.1,41.1403,-8.62053,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0117,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,108,411456,3810,bati_habitable,EUR,estrangeiro,68,5.42,41.17758,-8.62649,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0118,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,88,266504,3028,bati_habitable,EUR,nacional,119,3.87,41.14634,-8.62542,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0119,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,98,379842,3876,bati_habitable,EUR,nacional,109,4.01,41.16744,-8.63681,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0120,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,74,273030,3690,bati_habitable,EUR,nacional,93,5.71,41.16711,-8.62023,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0121,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,127,530728,4179,bati_habitable,EUR,nacional,64,4.61,41.16989,-8.6008,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0122,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,78,265827,3408,bati_habitable,EUR,nacional,135,5.29,41.16658,-8.60657,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0123,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,82,236082,2879,bati_habitable,EUR,nacional,25,5.29,41.14541,-8.63208,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0124,pt,porto,paranhos,Paranhos,freguesia,Apartamento T4,apartment,4,174,451477,2595,bati_habitable,EUR,nacional,29,4.79,41.16863,-8.63627,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0125,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,114,301415,2644,bati_habitable,EUR,nacional,41,4.84,41.15954,-8.61861,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0126,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,38,156264,4112,bati_habitable,EUR,estrangeiro,65,5.43,41.16373,-8.61475,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0127,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,86,357428,4156,bati_habitable,EUR,nacional,89,4.82,41.1605,-8.6358,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0128,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,94,262368,2791,bati_habitable,EUR,nacional,84,4.46,41.15884,-8.61882,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0129,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,92,368467,4005,bati_habitable,EUR,nacional,147,5.06,41.15288,-8.61194,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0130,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,85,265994,3129,bati_habitable,EUR,nacional,61,4.6,41.14259,-8.61269,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0131,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,61,279673,4585,bati_habitable,EUR,nacional,58,4.76,41.15626,-8.60293,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0132,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,87,311622,3582,bati_habitable,EUR,nacional,98,4.9,41.16306,-8.60823,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0133,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,95,383142,4033,bati_habitable,EUR,nacional,55,6.27,41.16357,-8.63134,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0134,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,114,318716,2796,bati_habitable,EUR,nacional,72,5.06,41.15502,-8.6087,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0135,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,79,287487,3639,bati_habitable,EUR,nacional,96,5.24,41.16028,-8.62575,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0136,pt,porto,paranhos,Paranhos,freguesia,Apartamento T2,apartment,2,69,203020,2942,bati_habitable,EUR,nacional,68,4.06,41.1617,-8.59833,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0137,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,109,292576,2684,bati_habitable,EUR,nacional,81,4.45,41.15995,-8.60252,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0138,pt,porto,paranhos,Paranhos,freguesia,Apartamento T1,apartment,1,52,159770,3073,bati_habitable,EUR,nacional,94,5.24,41.15245,-8.61458,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0139,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,128,406208,3174,bati_habitable,EUR,nacional,103,3.99,41.18216,-8.63678,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-paranhos-0140,pt,porto,paranhos,Paranhos,freguesia,Apartamento T3,apartment,3,128,505919,3952,bati_habitable,EUR,nacional,69,5.0,41.16035,-8.61256,2025-Q4,porto/paranhos | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
