listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
PT-arcozelo-0000,pt,gaia,arcozelo,Arcozelo,freguesia,Apartamento T4,apartment,4,148,286285,1934,bati_habitable,EUR,nacional,89,5.25,41.12477,-8.60607,2025-Q4,gaia/arcozelo | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41,simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0044",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,45,90341,2008,bati_habitable,EUR,estrangeiro,54,5.58,41.15358,-8.60262,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0045",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,88,262983,2988,bati_habitable,EUR,nacional,58,4.66,41.11825,-8.6319,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0046",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,48,113860,2372,bati_habitable,EUR,nacional,52,5.05,41.13692,-8.61819,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0047",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,68,128040,1883,bati_habitable,EUR,nacional,107,6.29,41.12266,-8.61173,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0048",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,66,157273,2383,bati_habitable,EUR,nacional,31,5.13,41.13463,-8.60811,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0049",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,72,148871,2068,bati_habitable,EUR,nacional,67,5.1,41.10578,-8.60968,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0050",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,62,237143,3825,bati_habitable,EUR,nacional,145,4.44,41.12065,-8.59979,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0051",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,112,342479,3058,bati_habitable,EUR,nacional,61,4.12,41.14165,-8.60077,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0052",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,102,307548,3015,bati_habitable,EUR,nacional,67,4.83,41.12531,-8.58637,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0053",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,73,187426,2567,bati_habitable,EUR,nacional,61,3.56,41.11983,-8.6199,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0054",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,74,205597,2778,bati_habitable,EUR,nacional,93,3.96,41.14661,-8.60381,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0055",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,87,341253,3922,bati_habitable,EUR,nacional,77,4.39,41.1017,-8.61864,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0056",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,40,81874,2047,bati_habitable,EUR,nacional,42,5.62,41.14317,-8.60833,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0057",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,119,321725,2704,bati_habitable,EUR,nacional,70,4.54,41.10096,-8.5994,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0058",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,64,185425,2897,bati_habitable,EUR,nacional,44,4.22,41.09741,-8.57997,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0059",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,54,150670,2790,bati_habitable,EUR,nacional,72,5.21,41.11795,-8.61622,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0060",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,94,218402,2323,bati_habitable,EUR,nacional,65,3.42,41.13082,-8.6271,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0061",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,69,127165,1843,bati_habitable,EUR,nacional,57,4.86,41.12435,-8.61727,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0062",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,85,303818,3574,bati_habitable,EUR,nacional,68,4.02,41.14086,-8.6044,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0063",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,87,252880,2907,bati_habitable,EUR,nacional,63,5.07,41.10575,-8.6139,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0064",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,70,198064,2829,bati_habitable,EUR,nacional,80,5.44,41.12483,-8.58303,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0065",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,124,211934,1709,bati_habitable,EUR,estrangeiro,100,4.89,41.1362,-8.58616,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0066",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,93,275505,2962,bati_habitable,EUR,estrangeiro,64,5.78,41.1238,-8.59022,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0067",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,145,380858,2627,bati_habitable,EUR,nacional,70,4.65,41.10894,-8.63408,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0068",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,83,339086,4085,bati_habitable,EUR,nacional,66,4.28,41.11817,-8.62049,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0069",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,100,319580,3196,bati_habitable,EUR,nacional,78,4.73,41.10586,-8.61827,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0070",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,71,220760,3109,bati_habitable,EUR,estrangeiro,71,5.1,41.13753,-8.60958,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0071",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,119,279509,2349,bati_habitable,EUR,nacional,55,4.3,41.13652,-8.58454,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0072",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,168,313001,1863,bati_habitable,EUR,estrangeiro,150,5.32,41.12235,-8.61098,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0073",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,81,185846,2294,bati_habitable,EUR,nacional,202,4.83,41.14288,-8.6045,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0074",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,89,238427,2679,bati_habitable,EUR,nacional,74,5.65,41.1261,-8.61242,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0075",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,44,96041,2183,bati_habitable,EUR,nacional,101,4.4,41.13475,-8.60678,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0076",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,64,179432,2804,bati_habitable,EUR,nacional,46,4.75,41.13948,-8.61167,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0077",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T4,apartment,4,116,393070,3389,bati_habitable,EUR,nacional,67,5.55,41.11227,-8.63646,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0078",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,66,152517,2311,bati_habitable,EUR,nacional,46,5.14,41.12621,-8.62617,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0079",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,134,338700,2528,bati_habitable,EUR,nacional,79,4.76,41.11148,-8.6214,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0080",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,126,283592,2251,bati_habitable,EUR,nacional,61,5.45,41.12234,-8.64171,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0081",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T4,apartment,4,169,269403,1594,bati_habitable,EUR,nacional,73,4.33,41.11337,-8.60299,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0082",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,112,315417,2816,bati_habitable,EUR,nacional,80,4.95,41.11289,-8.62256,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0083",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T4,apartment,4,138,336951,2442,bati_habitable,EUR,nacional,64,4.89,41.10588,-8.59509,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0084",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,96,208954,2177,bati_habitable,EUR,nacional,99,4.71,41.12788,-8.6137,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0085",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,56,116812,2086,bati_habitable,EUR,nacional,139,5.14,41.1216,-8.59237,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0086",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T4,apartment,4,128,339284,2651,bati_habitable,EUR,nacional,93,4.22,41.14029,-8.61197,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0087",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,111,237837,2143,bati_habitable,EUR,nacional,98,6.85,41.13486,-8.60811,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0088",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T3,apartment,3,129,326824,2534,bati_habitable,EUR,nacional,61,4.74,41.11118,-8.61202,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0089",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T4,apartment,4,125,310896,2487,bati_habitable,EUR,nacional,97,5.48,41.10004,-8.60919,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0090",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T1,apartment,1,69,203066,2943,bati_habitable,EUR,nacional,45,4.02,41.10265,-8.61262,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0091",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,66,170135,2578,bati_habitable,EUR,nacional,62,5.12,41.12397,-8.62834,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
"PT-sandim,olival,leverecrestuma-0092",pt,gaia,"sandim,olival,leverecrestuma","União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,Apartamento T2,apartment,2,63,196372,3117,bati_habitable,EUR,nacional,65,4.61,41.13724,-8.6098,2025-Q4,"gaia/sandim,olival,leverecrestuma | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.41",simule,simule,simule,simule,rapport,true
