listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
PT-ajuda-0000,pt,lisbonne,ajuda,Ajuda,freguesia,Apartamento T3,apartment,3,113,602459,5331,bati_habitable,EUR,nacional,110,5.15,38.73112,-9.16166,2025-Q4,lisbonne/ajuda | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0040,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,136,507123,3729,bati_habitable,EUR,nacional,52,4.51,38.72052,-9.12848,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0041,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,136,606798,4462,bati_habitable,EUR,nacional,81,4.65,38.72093,-9.13278,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0042,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T1,apartment,1,54,223960,4147,bati_habitable,EUR,nacional,51,4.32,38.71507,-9.14018,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0043,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T4,apartment,4,151,532772,3528,bati_habitable,EUR,nacional,104,5.64,38.7167,-9.17566,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0044,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,117,481986,4120,bati_habitable,EUR,nacional,69,5.02,38.72234,-9.15573,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0045,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,138,552672,4005,bati_habitable,EUR,nacional,87,3.82,38.72625,-9.12295,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0046,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T1,apartment,1,77,385321,5004,bati_habitable,EUR,nacional,79,4.02,38.71088,-9.11908,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0047,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,109,747412,6857,bati_habitable,EUR,nacional,74,5.44,38.71346,-9.14482,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0048,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,91,320071,3517,bati_habitable,EUR,nacional,90,4.81,38.73249,-9.1443,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0049,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T1,apartment,1,44,208393,4736,bati_habitable,EUR,estrangeiro,87,3.93,38.69776,-9.13376,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0050,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,77,393048,5105,bati_habitable,EUR,nacional,50,5.05,38.71863,-9.12734,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0051,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,103,364325,3537,bati_habitable,EUR,nacional,71,4.38,38.73116,-9.12915,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0052,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,63,271127,4304,bati_habitable,EUR,nacional,65,4.9,38.71896,-9.1555,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0053,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,99,375144,3789,bati_habitable,EUR,estrangeiro,72,4.43,38.75073,-9.13077,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0054,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T1,apartment,1,48,232417,4842,bati_habitable,EUR,nacional,36,5.08,38.72071,-9.14982,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0055,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,122,349622,2866,bati_habitable,EUR,nacional,44,4.55,38.73145,-9.14889,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0056,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,105,486903,4637,bati_habitable,EUR,nacional,100,4.95,38.72196,-9.15114,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0057,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,93,322698,3470,bati_habitable,EUR,estrangeiro,64,4.59,38.72816,-9.15165,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0058,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,77,379678,4931,bati_habitable,EUR,nacional,87,4.85,38.71022,-9.13983,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0059,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T4,apartment,4,145,533177,3677,bati_habitable,EUR,nacional,55,4.77,38.70905,-9.13582,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0060,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,67,335958,5014,bati_habitable,EUR,nacional,69,4.64,38.71384,-9.14175,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0061,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T1,apartment,1,56,215310,3845,bati_habitable,EUR,nacional,35,4.99,38.72732,-9.12283,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0062,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T4,apartment,4,147,526700,3583,bati_habitable,EUR,nacional,71,4.73,38.72555,-9.16765,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0063,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,72,291687,4051,bati_habitable,EUR,estrangeiro,65,4.89,38.72547,-9.13539,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0064,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,92,450861,4901,bati_habitable,EUR,nacional,143,5.12,38.73309,-9.13344,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0065,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,72,317993,4417,bati_habitable,EUR,nacional,50,4.68,38.75097,-9.13415,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0066,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,122,689027,5648,bati_habitable,EUR,nacional,78,3.95,38.7394,-9.14943,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0067,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T4,apartment,4,156,617147,3956,bati_habitable,EUR,nacional,64,4.35,38.70784,-9.13468,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0068,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T4,apartment,4,106,404438,3815,bati_habitable,EUR,estrangeiro,66,4.32,38.72841,-9.16058,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0069,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,103,455672,4424,bati_habitable,EUR,nacional,108,4.93,38.73125,-9.15229,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0070,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,132,768745,5824,bati_habitable,EUR,nacional,78,4.07,38.74425,-9.13839,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0071,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,72,319014,4431,bati_habitable,EUR,nacional,58,4.35,38.70881,-9.14788,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0072,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,82,344223,4198,bati_habitable,EUR,nacional,56,4.53,38.70935,-9.14293,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0073,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T1,apartment,1,38,184705,4861,bati_habitable,EUR,nacional,84,5.31,38.71135,-9.13924,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0074,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,116,832143,7174,bati_habitable,EUR,nacional,88,4.82,38.73497,-9.12999,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0075,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,81,342600,4230,bati_habitable,EUR,nacional,75,5.21,38.71081,-9.15197,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0076,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,88,403643,4587,bati_habitable,EUR,nacional,191,4.67,38.71733,-9.12747,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0077,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,118,661080,5602,bati_habitable,EUR,nacional,29,4.24,38.7551,-9.14887,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0078,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T1,apartment,1,53,280251,5288,bati_habitable,EUR,nacional,50,4.45,38.70473,-9.12382,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0079,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,79,316016,4000,bati_habitable,EUR,nacional,60,4.11,38.72239,-9.14038,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0080,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,83,392762,4732,bati_habitable,EUR,nacional,48,5.16,38.71805,-9.11625,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0081,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,83,389041,4687,bati_habitable,EUR,nacional,104,4.13,38.73257,-9.16386,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0082,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,81,262346,3239,bati_habitable,EUR,nacional,64,3.91,38.7265,-9.1053,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0083,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,67,229001,3418,bati_habitable,EUR,nacional,66,4.66,38.70667,-9.13198,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0084,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T4,apartment,4,171,513422,3002,bati_habitable,EUR,nacional,91,4.14,38.69179,-9.12432,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0085,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T1,apartment,1,85,574122,6754,bati_habitable,EUR,nacional,82,5.22,38.7357,-9.14183,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0086,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,81,475091,5865,bati_habitable,EUR,estrangeiro,111,4.26,38.70225,-9.16765,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0087,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,64,212460,3320,bati_habitable,EUR,nacional,31,4.02,38.7218,-9.13338,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0088,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T1,apartment,1,51,261884,5135,bati_habitable,EUR,nacional,76,4.48,38.71933,-9.14849,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0089,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,63,235491,3738,bati_habitable,EUR,estrangeiro,123,4.23,38.72386,-9.15564,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0090,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,109,429107,3937,bati_habitable,EUR,nacional,99,5.11,38.72315,-9.13573,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0091,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,69,301162,4365,bati_habitable,EUR,nacional,93,4.13,38.74381,-9.14752,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0092,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,78,242671,3111,bati_habitable,EUR,nacional,115,4.1,38.7109,-9.11128,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0093,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,74,351778,4754,bati_habitable,EUR,nacional,60,5.05,38.70829,-9.1179,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0094,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T4,apartment,4,106,650534,6137,bati_habitable,EUR,estrangeiro,150,4.3,38.72288,-9.15757,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0095,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T4,apartment,4,136,629416,4628,bati_habitable,EUR,nacional,40,5.12,38.72398,-9.13054,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0096,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,61,300501,4926,bati_habitable,EUR,nacional,84,4.81,38.75697,-9.14505,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0097,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,111,775119,6983,bati_habitable,EUR,nacional,58,4.25,38.71782,-9.12677,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0098,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T1,apartment,1,53,193805,3657,bati_habitable,EUR,nacional,153,3.8,38.72807,-9.11998,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0099,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T3,apartment,3,122,686140,5624,bati_habitable,EUR,nacional,120,4.77,38.72456,-9.14785,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0100,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T1,apartment,1,45,240894,5353,bati_habitable,EUR,nacional,115,4.41,38.70479,-9.13806,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0101,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T1,apartment,1,51,209764,4113,bati_habitable,EUR,estrangeiro,51,5.14,38.71883,-9.148,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-penhadefranca-0102,pt,lisbonne,penhadefranca,Penha de França,freguesia,Apartamento T2,apartment,2,77,265675,3450,bati_habitable,EUR,nacional,61,4.61,38.69684,-9.11298,2025-Q4,lisbonne/penhadefranca | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
